,Year,Area Name,heathrow_distance,CCG_Poll_Map,Radius Location,LAT,LONG,Indicator Name,Value,Indicator Type
57,2005,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,46.04999999999999,Health - Mortality
58,2005,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,46.04999999999999,Health - Mortality
59,2005,NHS Hillingdon CCG,7458.185529065558,Hillingdon,Inner,51.5366,-0.4418,<75 Coronary Heart Disease,64.09,Health - Mortality
60,2005,NHS Hounslow CCG,5336.9847118736625,Hounslow,Inner,51.4624,-0.37847,<75 Coronary Heart Disease,65.52,Health - Mortality
61,2005,NHS Kingston CCG,14640.309417301552,South West London,Inner,51.3929,-0.28371999999999997,<75 Coronary Heart Disease,47.33,Health - Mortality
62,2005,NHS Merton CCG,19616.70838254888,South West London,Outer,51.4106,-0.18867,<75 Coronary Heart Disease,39.57,Health - Mortality
63,2005,NHS North West Surrey CCG,12083.807829583408,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,<75 Coronary Heart Disease,48.51,Health - Mortality
64,2005,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,45.97,Health - Mortality
65,2005,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,45.97,Health - Mortality
66,2005,NHS Richmond CCG,11948.414951951743,South West London,Inner,51.4403,-0.28911,<75 Coronary Heart Disease,46.67,Health - Mortality
67,2005,NHS Surrey Heath CCG,23497.239588936216,No Pollution Readings,Outer,51.3281,-0.70434,<75 Coronary Heart Disease,39.91,Health - Mortality
68,2005,NHS Sutton CCG,23268.289513397358,South West London,Outer,51.3576,-0.17227,<75 Coronary Heart Disease,46.8,Health - Mortality
69,2005,NHS Wandsworth CCG,17762.401872896982,South West London,Outer,51.4524,-0.20027999999999999,<75 Coronary Heart Disease,56.2,Health - Mortality
70,2006,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,50.28,Health - Mortality
71,2006,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,50.28,Health - Mortality
72,2006,NHS Brent CCG,16247.542448550688,No Pollution Readings,Outer,51.5644,-0.27568000000000004,<75 Coronary Heart Disease,60.56,Health - Mortality
73,2006,NHS Buckinghamshire CCG,38818.06152693847,No Pollution Readings,Outer,51.7414,-0.8064399999999999,<75 Coronary Heart Disease,43.59,Health - Mortality
74,2006,NHS Croydon CCG,28645.84070326317,No Pollution Readings,Outer,51.36600000000001,-0.07761,<75 Coronary Heart Disease,49.0,Health - Mortality
75,2006,NHS Ealing CCG,11465.530928651922,Ealing,Inner,51.5244,-0.31405,<75 Coronary Heart Disease,72.51,Health - Mortality
76,2006,NHS East Berkshire CCG,15803.713433617613,East Berkshire,Outer,51.4541,-0.6802600000000001,<75 Coronary Heart Disease,55.23,Health - Mortality
77,2006,NHS Guildford and Waverley CCG,33590.833861625535,No Pollution Readings,Outer,51.1811,-0.59422,<75 Coronary Heart Disease,37.33,Health - Mortality
78,2006,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,57.1,Health - Mortality
79,2006,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,57.1,Health - Mortality
80,2006,NHS Harrow CCG,16107.86486926796,No Pollution Readings,Outer,51.5946,-0.33603,<75 Coronary Heart Disease,46.73,Health - Mortality
81,2006,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,45.53,Health - Mortality
82,2006,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,45.53,Health - Mortality
83,2006,NHS Hillingdon CCG,7458.185529065558,Hillingdon,Inner,51.5366,-0.4418,<75 Coronary Heart Disease,62.77,Health - Mortality
84,2006,NHS Hounslow CCG,5336.9847118736625,Hounslow,Inner,51.4624,-0.37847,<75 Coronary Heart Disease,60.52,Health - Mortality
85,2006,NHS Kingston CCG,14640.309417301552,South West London,Inner,51.3929,-0.28371999999999997,<75 Coronary Heart Disease,45.67,Health - Mortality
86,2006,NHS Merton CCG,19616.70838254888,South West London,Outer,51.4106,-0.18867,<75 Coronary Heart Disease,38.63,Health - Mortality
87,2006,NHS North West Surrey CCG,12083.807829583408,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,<75 Coronary Heart Disease,43.2,Health - Mortality
88,2006,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,42.56,Health - Mortality
89,2006,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,42.56,Health - Mortality
90,2006,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,42.56,Health - Mortality
91,2006,NHS Richmond CCG,11948.414951951743,South West London,Inner,51.4403,-0.28911,<75 Coronary Heart Disease,41.62,Health - Mortality
92,2006,NHS Surrey Heath CCG,23497.239588936216,No Pollution Readings,Outer,51.3281,-0.70434,<75 Coronary Heart Disease,43.79999999999999,Health - Mortality
93,2006,NHS Sutton CCG,23268.289513397358,South West London,Outer,51.3576,-0.17227,<75 Coronary Heart Disease,44.6,Health - Mortality
94,2006,NHS Wandsworth CCG,17762.401872896982,South West London,Outer,51.4524,-0.20027999999999999,<75 Coronary Heart Disease,50.96,Health - Mortality
95,2007,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,44.35,Health - Mortality
96,2007,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,44.35,Health - Mortality
97,2007,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,44.35,Health - Mortality
98,2007,NHS Brent CCG,16247.542448550688,No Pollution Readings,Outer,51.5644,-0.27568000000000004,<75 Coronary Heart Disease,57.45000000000001,Health - Mortality
99,2007,NHS Buckinghamshire CCG,38818.06152693847,No Pollution Readings,Outer,51.7414,-0.8064399999999999,<75 Coronary Heart Disease,41.99,Health - Mortality
100,2007,NHS Croydon CCG,28645.84070326317,No Pollution Readings,Outer,51.36600000000001,-0.07761,<75 Coronary Heart Disease,44.83,Health - Mortality
101,2007,NHS Ealing CCG,11465.530928651922,Ealing,Inner,51.5244,-0.31405,<75 Coronary Heart Disease,70.78,Health - Mortality
102,2007,NHS East Berkshire CCG,15803.713433617613,East Berkshire,Outer,51.4541,-0.6802600000000001,<75 Coronary Heart Disease,52.419999999999995,Health - Mortality
103,2007,NHS Guildford and Waverley CCG,33590.833861625535,No Pollution Readings,Outer,51.1811,-0.59422,<75 Coronary Heart Disease,35.26,Health - Mortality
104,2007,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,52.85,Health - Mortality
105,2007,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,52.85,Health - Mortality
106,2007,NHS Harrow CCG,16107.86486926796,No Pollution Readings,Outer,51.5946,-0.33603,<75 Coronary Heart Disease,39.2,Health - Mortality
107,2007,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,40.73,Health - Mortality
108,2007,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,40.73,Health - Mortality
109,2007,NHS Hillingdon CCG,7458.185529065558,Hillingdon,Inner,51.5366,-0.4418,<75 Coronary Heart Disease,52.52,Health - Mortality
110,2007,NHS Hounslow CCG,5336.9847118736625,Hounslow,Inner,51.4624,-0.37847,<75 Coronary Heart Disease,61.04,Health - Mortality
111,2007,NHS Kingston CCG,14640.309417301552,South West London,Inner,51.3929,-0.28371999999999997,<75 Coronary Heart Disease,46.02,Health - Mortality
112,2007,NHS Merton CCG,19616.70838254888,South West London,Outer,51.4106,-0.18867,<75 Coronary Heart Disease,45.65,Health - Mortality
113,2007,NHS North West Surrey CCG,12083.807829583408,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,<75 Coronary Heart Disease,36.98,Health - Mortality
114,2007,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,37.05,Health - Mortality
115,2007,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,37.05,Health - Mortality
116,2007,NHS Richmond CCG,11948.414951951743,South West London,Inner,51.4403,-0.28911,<75 Coronary Heart Disease,37.84,Health - Mortality
117,2007,NHS Surrey Heath CCG,23497.239588936216,No Pollution Readings,Outer,51.3281,-0.70434,<75 Coronary Heart Disease,43.25,Health - Mortality
118,2007,NHS Sutton CCG,23268.289513397358,South West London,Outer,51.3576,-0.17227,<75 Coronary Heart Disease,40.69,Health - Mortality
119,2007,NHS Wandsworth CCG,17762.401872896982,South West London,Outer,51.4524,-0.20027999999999999,<75 Coronary Heart Disease,50.86,Health - Mortality
120,2008,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,39.71,Health - Mortality
121,2008,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,39.71,Health - Mortality
122,2008,NHS Brent CCG,16247.542448550688,No Pollution Readings,Outer,51.5644,-0.27568000000000004,<75 Coronary Heart Disease,53.21,Health - Mortality
123,2008,NHS Buckinghamshire CCG,38818.06152693847,No Pollution Readings,Outer,51.7414,-0.8064399999999999,<75 Coronary Heart Disease,37.24,Health - Mortality
124,2008,NHS Croydon CCG,28645.84070326317,No Pollution Readings,Outer,51.36600000000001,-0.07761,<75 Coronary Heart Disease,43.65,Health - Mortality
125,2008,NHS Ealing CCG,11465.530928651922,Ealing,Inner,51.5244,-0.31405,<75 Coronary Heart Disease,65.23,Health - Mortality
126,2008,NHS East Berkshire CCG,15803.713433617613,East Berkshire,Outer,51.4541,-0.6802600000000001,<75 Coronary Heart Disease,49.03,Health - Mortality
127,2008,NHS Guildford and Waverley CCG,33590.833861625535,No Pollution Readings,Outer,51.1811,-0.59422,<75 Coronary Heart Disease,32.7,Health - Mortality
128,2008,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,48.57,Health - Mortality
129,2008,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,48.57,Health - Mortality
130,2008,NHS Harrow CCG,16107.86486926796,No Pollution Readings,Outer,51.5946,-0.33603,<75 Coronary Heart Disease,39.39,Health - Mortality
131,2008,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,35.72,Health - Mortality
132,2008,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,35.72,Health - Mortality
133,2008,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,35.72,Health - Mortality
134,2008,NHS Hillingdon CCG,7458.185529065558,Hillingdon,Inner,51.5366,-0.4418,<75 Coronary Heart Disease,45.13,Health - Mortality
135,2008,NHS Hounslow CCG,5336.9847118736625,Hounslow,Inner,51.4624,-0.37847,<75 Coronary Heart Disease,55.85,Health - Mortality
136,2008,NHS Kingston CCG,14640.309417301552,South West London,Inner,51.3929,-0.28371999999999997,<75 Coronary Heart Disease,42.17,Health - Mortality
137,2008,NHS Merton CCG,19616.70838254888,South West London,Outer,51.4106,-0.18867,<75 Coronary Heart Disease,48.71,Health - Mortality
138,2008,NHS North West Surrey CCG,12083.807829583408,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,<75 Coronary Heart Disease,34.53,Health - Mortality
139,2008,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,34.57,Health - Mortality
140,2008,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,34.57,Health - Mortality
141,2008,NHS Richmond CCG,11948.414951951743,South West London,Inner,51.4403,-0.28911,<75 Coronary Heart Disease,33.33,Health - Mortality
142,2008,NHS Surrey Heath CCG,23497.239588936216,No Pollution Readings,Outer,51.3281,-0.70434,<75 Coronary Heart Disease,41.5,Health - Mortality
143,2008,NHS Sutton CCG,23268.289513397358,South West London,Outer,51.3576,-0.17227,<75 Coronary Heart Disease,36.12,Health - Mortality
144,2008,NHS Wandsworth CCG,17762.401872896982,South West London,Outer,51.4524,-0.20027999999999999,<75 Coronary Heart Disease,42.06,Health - Mortality
145,2009,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,37.55,Health - Mortality
146,2009,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,37.55,Health - Mortality
147,2009,NHS Brent CCG,16247.542448550688,No Pollution Readings,Outer,51.5644,-0.27568000000000004,<75 Coronary Heart Disease,46.77,Health - Mortality
148,2009,NHS Buckinghamshire CCG,38818.06152693847,No Pollution Readings,Outer,51.7414,-0.8064399999999999,<75 Coronary Heart Disease,35.16,Health - Mortality
149,2009,NHS Croydon CCG,28645.84070326317,No Pollution Readings,Outer,51.36600000000001,-0.07761,<75 Coronary Heart Disease,46.53,Health - Mortality
150,2009,NHS Ealing CCG,11465.530928651922,Ealing,Inner,51.5244,-0.31405,<75 Coronary Heart Disease,55.85999999999999,Health - Mortality
151,2009,NHS East Berkshire CCG,15803.713433617613,East Berkshire,Outer,51.4541,-0.6802600000000001,<75 Coronary Heart Disease,45.09,Health - Mortality
152,2009,NHS Guildford and Waverley CCG,33590.833861625535,No Pollution Readings,Outer,51.1811,-0.59422,<75 Coronary Heart Disease,29.28,Health - Mortality
153,2009,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,48.84,Health - Mortality
154,2009,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,48.84,Health - Mortality
155,2009,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,48.84,Health - Mortality
156,2009,NHS Harrow CCG,16107.86486926796,No Pollution Readings,Outer,51.5946,-0.33603,<75 Coronary Heart Disease,38.02,Health - Mortality
157,2009,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,34.71,Health - Mortality
158,2009,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,34.71,Health - Mortality
159,2009,NHS Hillingdon CCG,7458.185529065558,Hillingdon,Inner,51.5366,-0.4418,<75 Coronary Heart Disease,41.13,Health - Mortality
160,2009,NHS Hounslow CCG,5336.9847118736625,Hounslow,Inner,51.4624,-0.37847,<75 Coronary Heart Disease,50.79,Health - Mortality
161,2009,NHS Kingston CCG,14640.309417301552,South West London,Inner,51.3929,-0.28371999999999997,<75 Coronary Heart Disease,41.91,Health - Mortality
162,2009,NHS Merton CCG,19616.70838254888,South West London,Outer,51.4106,-0.18867,<75 Coronary Heart Disease,46.54,Health - Mortality
163,2009,NHS North West Surrey CCG,12083.807829583408,Surrey Heartlands,Inner,51.3683,-0.5151899999999999,<75 Coronary Heart Disease,31.59,Health - Mortality
164,2009,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,32.09,Health - Mortality
165,2009,NHS Oxfordshire CCG,66982.40788744198,Oxford,Outer,51.7715,-1.29146,<75 Coronary Heart Disease,32.09,Health - Mortality
166,2009,NHS Richmond CCG,11948.414951951743,South West London,Inner,51.4403,-0.28911,<75 Coronary Heart Disease,28.57,Health - Mortality
167,2009,NHS Surrey Heath CCG,23497.239588936216,No Pollution Readings,Outer,51.3281,-0.70434,<75 Coronary Heart Disease,33.24,Health - Mortality
168,2009,NHS Sutton CCG,23268.289513397358,South West London,Outer,51.3576,-0.17227,<75 Coronary Heart Disease,33.9,Health - Mortality
169,2009,NHS Wandsworth CCG,17762.401872896982,South West London,Outer,51.4524,-0.20027999999999999,<75 Coronary Heart Disease,37.8,Health - Mortality
170,2010,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,36.41,Health - Mortality
171,2010,NHS Berkshire West CCG,49791.74229301535,Reading,Outer,51.4458,-1.16963,<75 Coronary Heart Disease,36.41,Health - Mortality
172,2010,NHS Brent CCG,16247.542448550688,No Pollution Readings,Outer,51.5644,-0.27568000000000004,<75 Coronary Heart Disease,49.65,Health - Mortality
173,2010,NHS Buckinghamshire CCG,38818.06152693847,No Pollution Readings,Outer,51.7414,-0.8064399999999999,<75 Coronary Heart Disease,32.33,Health - Mortality
174,2010,NHS Croydon CCG,28645.84070326317,No Pollution Readings,Outer,51.36600000000001,-0.07761,<75 Coronary Heart Disease,46.02,Health - Mortality
175,2010,NHS Ealing CCG,11465.530928651922,Ealing,Inner,51.5244,-0.31405,<75 Coronary Heart Disease,51.13,Health - Mortality
176,2010,NHS East Berkshire CCG,15803.713433617613,East Berkshire,Outer,51.4541,-0.6802600000000001,<75 Coronary Heart Disease,43.35999999999999,Health - Mortality
177,2010,NHS Guildford and Waverley CCG,33590.833861625535,No Pollution Readings,Outer,51.1811,-0.59422,<75 Coronary Heart Disease,25.44,Health - Mortality
178,2010,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,52.0,Health - Mortality
179,2010,NHS Hammersmith And Fulham CCG,16573.145489786915,Hammersmith and Fulham,Outer,51.4873,-0.21735,<75 Coronary Heart Disease,52.0,Health - Mortality
180,2010,NHS Harrow CCG,16107.86486926796,No Pollution Readings,Outer,51.5946,-0.33603,<75 Coronary Heart Disease,40.76,Health - Mortality
181,2010,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,35.48,Health - Mortality
182,2010,NHS Herts Valleys CCG,29114.522131028312,Watford,Outer,51.7317,-0.45521000000000006,<75 Coronary Heart Disease,35.48,Health - Mortality
