Date,CCG,Nitrogen dioxide,Ozone,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide
2012-11-12,Oxford,54.333333333333336,25.428571428571427,13.883333333333333,,
2012-11-12,Reading,59.60972222222221,,24.04656084656085,,
2012-11-12,Watford,51.041666666666664,,,,
2012-11-13,Oxford,49.43478260869565,38.34782608695652,16.36666666666667,,
2012-11-13,Reading,59.769444583333325,,29.933333333333334,,
2012-11-13,Watford,41.208333333333336,,,,
2012-11-14,Oxford,78.79166666666667,26.363636363636363,23.649999999999995,,
2012-11-14,Reading,70.77367164251207,,43.859722222222224,,
2012-11-14,Watford,51.56521739130435,,,,
2012-11-15,Hammersmith and Fulham,93.76714285714286,,28.4,,
2012-11-15,Oxford,86.75,22.22222222222222,33.8375,,
2012-11-15,Reading,80.18497474747475,,54.634722222222216,,
2012-11-15,Watford,56.541666666666664,,,,
2012-11-16,Hammersmith and Fulham,86.93906249999998,,29.920000000000005,,
2012-11-16,Oxford,60.083333333333336,,36.71666666666666,,
2012-11-16,Reading,66.96944444444445,,57.15138888888888,,
2012-11-16,Watford,49.708333333333336,,39.5,,
2012-11-17,Hammersmith and Fulham,109.10015625,,33.10833333333333,,
2012-11-17,Oxford,83.29166666666667,,23.48333333333333,,
2012-11-17,Reading,45.25,,26.016666666666666,,
2012-11-17,Watford,42.041666666666664,,27.125,,
2012-11-18,Hammersmith and Fulham,105.60984375000002,,30.675,,
2012-11-18,Oxford,72.58333333333333,,20.362499999999997,,
2012-11-18,Reading,54.418308219696975,,25.828611111111105,,
2012-11-18,Watford,58.458333333333336,,27.583333333333332,,
2012-11-19,Hammersmith and Fulham,80.89078124999999,,18.962500000000002,,
2012-11-19,Oxford,48.458333333333336,,13.39583333333333,,
2012-11-19,Reading,46.71666666666667,,26.254166666666666,,
2012-11-19,Watford,39.333333333333336,,16.458333333333332,,
2012-11-20,Hammersmith and Fulham,64.28494565217392,,17.108333333333334,,
2012-11-20,Oxford,44.625,,11.420833333333333,,
2012-11-20,Reading,40.02554347826087,,21.23541666666667,,
2012-11-20,Watford,26.541666666666668,,13.583333333333334,,
2012-11-21,Hammersmith and Fulham,90.0309375,,22.22083333333333,,
2012-11-21,Oxford,63.666666666666664,,12.249999999999998,,
2012-11-21,Reading,61.24266304347827,,22.464583333333334,,
2012-11-21,Watford,44.083333333333336,,16.708333333333332,,
2012-11-22,Hammersmith and Fulham,62.14828125,,21.979166666666668,,
2012-11-22,Oxford,30.583333333333332,,15.979166666666666,,
2012-11-22,Reading,28.377083333333328,,30.789583333333336,,
2012-11-22,Watford,20.125,,20.333333333333332,,
2012-11-23,Hammersmith and Fulham,123.59531250000002,,34.28333333333334,,
2012-11-23,Oxford,73.83333333333333,,17.12916666666667,,
2012-11-23,Reading,80.06647770833332,,46.07612433862434,,
2012-11-23,Watford,70.29166666666667,,27.625,,
2012-11-24,Hammersmith and Fulham,97.19484375000002,,27.17916666666667,,
2012-11-24,Oxford,94.95833333333333,,19.595833333333335,,
2012-11-24,Reading,74.04848507575757,,27.159722222222225,,
2012-11-24,Watford,61.083333333333336,,25.708333333333332,,
2012-11-25,Hammersmith and Fulham,62.873437499999994,,15.408333333333333,,
2012-11-25,Oxford,33.0,,10.470833333333333,,
2012-11-25,Reading,28.004166666666666,,19.90833333333333,,
2012-11-25,Watford,20.416666666666668,,11.083333333333334,,
2012-11-26,Hammersmith and Fulham,121.00546875000002,,26.204166666666666,,
2012-11-26,Oxford,82.91666666666667,,12.216666666666667,,
2012-11-26,Reading,62.16458312500001,,17.3875,,
2012-11-26,Watford,53.458333333333336,,12.083333333333334,,
2012-11-27,Hammersmith and Fulham,79.63968750000001,,16.433333333333334,,
2012-11-27,Oxford,75.25,,12.295833333333334,,
2012-11-27,Reading,47.23043478260868,,17.959722222222222,,
2012-11-27,Watford,28.166666666666668,,12.625,,
2012-11-28,Hammersmith and Fulham,76.72312500000001,,14.445833333333333,,
2012-11-28,Oxford,93.8695652173913,,15.162500000000001,,
2012-11-28,Reading,47.8,,17.92638888888889,,
2012-11-28,Watford,30.083333333333332,,12.75,,
2012-11-29,Hammersmith and Fulham,109.21171874999999,,33.84166666666667,,
2012-11-29,Oxford,137.41666666666666,,22.20833333333333,,
2012-11-29,Reading,71.4625,,24.8625,,
2012-11-29,Watford,58.041666666666664,,21.708333333333332,,
2012-11-30,Hammersmith and Fulham,141.62859375000002,,52.38750000000001,,
2012-11-30,Oxford,136.125,,32.17916666666667,,
2012-11-30,Reading,96.22405259469696,,39.78194444444444,,
2012-11-30,Watford,68.125,,35.291666666666664,,
2012-12-01,Hammersmith and Fulham,124.98984375000002,,35.175000000000004,,
2012-12-01,Oxford,97.29166666666667,,21.220833333333335,,
2012-12-01,Reading,64.35960144927536,,26.165277777777778,,
2012-12-01,Watford,57.708333333333336,,25.791666666666668,,
2012-12-02,Hammersmith and Fulham,118.0809375,,33.666666666666664,,
2012-12-02,Oxford,82.33333333333333,,17.92083333333333,,
2012-12-02,Reading,64.83465909090908,,21.512500000000003,,
2012-12-02,Watford,68.5,,26.458333333333332,,
2012-12-03,Hammersmith and Fulham,120.83015625000002,,25.520833333333332,,
2012-12-03,Oxford,82.20833333333333,26.0,14.462499999999999,,
2012-12-03,Reading,55.64873737373737,,22.333964646464647,,
2012-12-03,Watford,51.458333333333336,,15.541666666666666,,
2012-12-04,Hammersmith and Fulham,128.5040625,,38.94583333333333,,
2012-12-04,Oxford,93.56521739130434,13.583333333333334,17.1,,
2012-12-04,Reading,68.86111138888889,,26.01527777777778,,
2012-12-04,Watford,51.458333333333336,,18.708333333333332,,
2012-12-05,Hammersmith and Fulham,113.80171875000002,,29.176923076923075,,
2012-12-05,Oxford,98.41666666666667,14.583333333333334,17.474999999999998,,
2012-12-05,Reading,63.83611111111111,,22.927777777777777,,
2012-12-05,Watford,61.125,,17.333333333333332,,
2012-12-06,Hammersmith and Fulham,113.99296874999999,,25.320833333333336,,
2012-12-06,Oxford,68.45833333333333,15.416666666666666,16.425,,
2012-12-06,Reading,74.40138875000001,,25.70277777777778,,
2012-12-06,Watford,56.833333333333336,,21.291666666666668,,
2012-12-07,Hammersmith and Fulham,94.318125,,19.247826086956525,,
2012-12-07,Oxford,70.875,40.666666666666664,8.620833333333332,,
2012-12-07,Reading,35.56805555555555,,12.526388888888889,,
