Date,CCG,Nitrogen dioxide,Ozone,PM10 particulate matter (Hourly measured),PM2.5 particulate matter (Hourly measured),Sulphur dioxide
2005-01-31,Watford,34.080681882399986,40.168542093717406,19.762083166430994,,
2005-02-28,Hammersmith and Fulham,52.10726409748539,,25.75771609730848,,3.8312082522765576
2005-02-28,Oxford,64.98828933747413,36.074404761904766,29.50956632653061,,
2005-02-28,Watford,42.42104136805224,33.94832251082251,22.551753952569175,,
2005-03-31,Hammersmith and Fulham,59.65617487860725,,46.27985878506528,,7.009015246122845
2005-03-31,Oxford,49.99485681205047,41.28763440860215,36.10471014492754,,
2005-03-31,Watford,43.65842683496961,36.34855922478643,35.916783543712015,,
2005-04-30,Hammersmith and Fulham,60.75762797975051,,32.974382343374906,,10.712158903061225
2005-04-30,Oxford,43.96636407071191,48.63080808080808,25.943055555555556,,
2005-04-30,Watford,42.84345410628019,44.100120772946866,28.25579710144927,,
2005-05-31,Hammersmith and Fulham,43.83627505954848,,24.16933099402156,,5.096017377112134
2005-05-31,Oxford,40.05213930529499,57.00363381359173,22.634984639016896,,
2005-05-31,Watford,30.10822814399252,55.48667601683029,19.926221833882092,,
2005-06-30,Hammersmith and Fulham,47.06512685805725,,28.778967867076563,,6.95764290700483
2005-06-30,Oxford,42.131127109605366,45.83611111111111,22.71757246376812,,
2005-06-30,Watford,31.743280632411068,44.64244620114187,22.554455726682114,,
2005-07-31,Hammersmith and Fulham,39.81714219297387,,26.631452164400972,,5.190462662459094
2005-07-31,Oxford,50.63268838454673,43.282258064516114,23.448924731182792,,
2005-07-31,Watford,28.462457482993198,39.414275696253256,23.277910685805427,,
2005-08-31,Hammersmith and Fulham,44.24169682559289,,27.084565861498394,,6.302678812362252
2005-08-31,Oxford,50.86890569692112,38.35624679979518,21.432291666666668,,
2005-08-31,Watford,34.63990713587488,29.21505376344086,22.832510440643237,,
2005-09-30,Hammersmith and Fulham,54.76779906809988,,32.68545586956976,,8.976782251950947
2005-09-30,Oxford,49.44034914361002,36.73055555555557,,,
2005-09-30,Watford,35.083514492753615,30.43586956521739,25.922347159753453,,
2005-10-31,Hammersmith and Fulham,57.62226876097935,,35.32226059657102,,7.655049371497583
2005-10-31,Oxford,46.38684448907679,31.827160493827158,28.05166666666667,,
2005-10-31,Watford,39.42110799438989,28.18456302151955,27.263819116834547,,
2005-11-30,Hammersmith and Fulham,69.95745414402174,,30.558589152393502,,19.52418576388889
2005-11-30,Oxford,54.854727398205654,27.880555555555564,28.63125,,
2005-11-30,Watford,49.56647599180208,21.27109134826527,25.82755050505051,,
2005-12-31,Hammersmith and Fulham,65.96870908269607,,26.2112529986192,,10.61995930832298
2005-12-31,Oxford,46.34999696423258,25.024115630356867,18.825778388278387,,
2005-12-31,Watford,43.47697522206638,17.259467040673215,23.490756400737016,,
2006-01-31,Hammersmith and Fulham,62.26303177253146,,28.220936663266606,,7.890621935483869
2006-01-31,Oxford,47.06013323983171,26.68279569892473,31.489247311827963,,
2006-01-31,Watford,41.254434244265944,20.735433780805444,29.210531949934126,,
2006-02-28,Hammersmith and Fulham,62.08785691897747,,27.384412349425936,,7.624105012909698
2006-02-28,Oxford,55.85888975155279,41.163690476190474,39.62525879917183,,
2006-02-28,Watford,42.03739926644675,32.52070393374741,30.94196428571429,,
2006-03-31,Hammersmith and Fulham,63.0629008772925,,24.534603005106163,,5.9846809626661335
2006-03-31,Oxford,50.22876548738618,60.12540792540791,29.766984359726294,,
2006-03-31,Watford,37.662809724170174,51.413744740532955,22.805329868735672,,
2006-04-30,Hammersmith and Fulham,56.82973539402174,,23.835142736277646,,4.374529240942028
2006-04-30,Oxford,56.05863526570048,58.24166666666667,23.760261949770452,,
2006-04-30,Watford,37.5219806763285,49.27705314009661,22.036530679465457,,
2006-05-31,Hammersmith and Fulham,57.10500080685004,,24.22209480853415,,4.716550989364188
2006-05-31,Oxford,50.92681523712379,50.13191593352882,25.90614478114478,,
2006-05-31,Watford,33.95155446470313,47.229546517064044,21.20925914120164,,
2006-06-30,Hammersmith and Fulham,61.25148295454545,,27.54203387256019,,5.551052836956521
2006-06-30,Oxford,68.54006916996046,55.65700483091788,32.88929256444736,,
2006-06-30,Watford,39.84849033816425,53.6183574879227,24.503804347826083,,
2006-07-31,Hammersmith and Fulham,61.96898994974288,,31.954371201496024,,8.09437942847125
2006-07-31,Oxford,70.38153448935358,63.5426267281106,33.949509116409544,,
2006-07-31,Watford,36.30779569892473,61.31410174678058,26.837861660079056,,
2006-08-31,Hammersmith and Fulham,42.41328636882139,,18.87540133607844,,2.330683666544224
2006-08-31,Oxford,61.6810271646859,32.475168350168346,24.60366993922393,,
2006-08-31,Watford,30.863181932606903,31.60291473370015,16.578377917372485,,
2006-09-30,Hammersmith and Fulham,62.56516423895398,,27.253833428045382,,6.193602216097308
2006-09-30,Oxford,55.818933904259985,39.15057369101486,25.8,,
2006-09-30,Watford,36.00694444444445,33.14565217391305,19.375009203706288,,
2006-10-31,Hammersmith and Fulham,63.95406929347827,,26.611839910323432,,6.197524084268349
2006-10-31,Oxford,54.00096946433406,36.10425432445068,25.77232351566153,,
2006-10-31,Watford,34.153591682419666,29.046628859483302,21.928720704582773,,
2006-11-30,Hammersmith and Fulham,73.29218493700593,,28.790555939833123,,6.755462127415461
2006-11-30,Oxford,55.08985507246377,37.92560386473429,24.78531510759772,,
2006-11-30,Reading,43.642354445071824,,,,
2006-11-30,Watford,40.04290890269151,28.990800865800868,24.48377909530084,,
2006-12-31,Hammersmith and Fulham,67.59621622134554,,26.667450230191058,,6.839128776297335
2006-12-31,Oxford,44.20115626542697,42.09286412512219,22.07704701796567,,
2006-12-31,Reading,35.573559764309756,,,,
2006-12-31,Watford,37.469086021505376,31.589644693782144,22.455452681960395,,
2007-01-31,Hammersmith and Fulham,59.61498026703749,,18.583809830981256,,5.315646810528559
2007-01-31,Oxford,49.9898316970547,52.32524857875489,20.545698924731177,,
2007-01-31,Reading,27.823882230439036,,,,
2007-01-31,Watford,33.31765581555572,38.125734578897635,16.34905303030303,,
2007-02-28,Hammersmith and Fulham,73.52396973089509,,26.873447204968947,,6.923163601190475
2007-02-28,Oxford,62.27581521739131,36.15059523809523,30.412267080745345,,
2007-02-28,Reading,56.22793972332016,,15.829443173150265,,
2007-02-28,Watford,47.72362736900781,29.392801685891747,26.647496357641288,,
2007-03-31,Hammersmith and Fulham,62.471453406997995,,32.07768997452991,,1.9875327006202335
2007-03-31,Oxford,58.85811126694717,53.342173860849556,31.801075268817204,,
2007-03-31,Reading,54.592066498316505,,30.43051075268817,,
2007-03-31,Watford,37.160004675081815,48.36095881677928,31.54301075268817,,
2007-04-30,Hammersmith and Fulham,59.36113586956521,,35.47448464912281,,
2007-04-30,Oxford,72.78666556873077,52.03888888888888,30.256219806763283,,
2007-04-30,Reading,42.496972128113434,,36.52555072463768,,
2007-04-30,Watford,43.100724637681154,53.23115942028985,34.90627731769036,,
2007-05-31,Hammersmith and Fulham,51.551493697068196,,16.406866526414213,,
2007-05-31,Oxford,51.204253261932095,48.34677419354838,20.627482555018787,,
2007-05-31,Reading,33.37786735821448,,22.370430107526886,,
2007-05-31,Watford,29.74450677886863,55.55715287517531,16.665480708412396,,
2007-06-30,Hammersmith and Fulham,57.20107481770478,,20.968821839080455,,
2007-06-30,Oxford,53.91039415898113,41.08769841269842,26.403423870815168,,
2007-06-30,Reading,35.182493961352655,,26.719776570048307,,
2007-06-30,Watford,31.783838383838386,54.05277777777777,20.391398637594293,,
2007-07-31,Hammersmith and Fulham,50.74435294467541,,13.00800023375409,,
2007-07-31,Oxford,50.431913808491664,41.08717357910905,20.49194444444444,,
2007-07-31,Reading,22.583069112676863,,17.992930175884723,,
2007-07-31,Watford,26.523984839377547,49.0658238701717,13.540122547539319,,
2007-08-31,Hammersmith and Fulham,51.03209176633682,,17.10900458802562,,
2007-08-31,Oxford,55.06458291591531,41.17187499999999,23.264296187683282,,
2007-08-31,Reading,19.36276078476389,,50.947940575665115,,
2007-08-31,Watford,36.97973903924131,39.95314892592296,16.810771591245196,,
2007-09-30,Hammersmith and Fulham,50.46357391431618,,20.58634189385551,,
2007-09-30,Oxford,53.30862663906142,33.303030303030305,26.698934837092732,,
2007-09-30,Reading,50.16854354884248,,21.527693236714974,,
2007-09-30,Watford,,21.627922584238373,18.34260001507444,,
2007-10-31,Hammersmith and Fulham,68.92485372107294,,31.765844265291562,,
2007-10-31,Oxford,67.94109396914446,19.15591397849462,28.93787985039739,,
2007-10-31,Reading,65.23892306717661,,31.77916666666666,,
2007-10-31,Watford,,,30.842712248341545,,
2007-11-30,Hammersmith and Fulham,69.29932778532608,,26.355058591770543,,
2007-11-30,Oxford,66.82753623188404,28.108333333333338,26.033574879227054,,
2007-11-30,Reading,55.016971001501815,,21.224859295294074,,
2007-11-30,Watford,,,23.977018550988806,,
2007-12-31,Hammersmith and Fulham,67.73990730189342,,29.782203800173644,,
2007-12-31,Oxford,56.48548387096776,33.2270283479961,26.067661184070726,,
2007-12-31,Reading,57.376079520818756,,30.355218862256905,,
2007-12-31,Watford,,,28.63674437219319,,
2008-01-31,Hammersmith and Fulham,69.01061078691644,,22.450851977961236,,
2008-01-31,Oxford,44.88696927196224,44.63930074133441,22.451092269114707,,
2008-01-31,Reading,42.81979317005712,,22.766900522241507,,
2008-01-31,Watford,,,19.250795877023087,,
2008-02-29,Hammersmith and Fulham,85.21904641859777,,42.789533010991065,,
2008-02-29,Oxford,73.17562322734736,32.58045977011494,33.139305347326335,,
2008-02-29,Reading,59.46203994441621,,37.638578032412354,,
2008-02-29,Watford,50.48843873517786,,34.2712605800628,,
2008-03-31,Hammersmith and Fulham,52.13506690539529,,20.817237691711995,,
2008-03-31,Oxford,54.410875940328964,57.424731182795696,25.03903693314633,,
2008-03-31,Reading,40.83358846908104,,17.87670753785385,,
2008-03-31,Watford,34.96431531301798,,17.98144590885603,,
2008-04-30,Hammersmith and Fulham,55.51635817266217,,27.66443067592414,,
2008-04-30,Oxford,58.63552449965493,51.541666666666664,24.80833333333333,,
2008-04-30,Reading,44.97232898321465,,27.138937810378025,,
2008-04-30,Watford,36.99277805527806,,24.793266359244623,,
2008-05-31,Hammersmith and Fulham,53.674391416766085,,33.058948410168604,,
2008-05-31,Oxford,61.11755233494364,60.6043010752688,27.863425925925927,,
2008-05-31,Reading,52.88598604414188,,30.020626117148996,,
2008-05-31,Watford,37.16666666666667,,30.424112536004476,,
2008-06-30,Hammersmith and Fulham,43.74441175197086,,19.684010210803695,,
2008-06-30,Oxford,49.82513175230567,48.02301587301587,25.17813146997929,,
2008-06-30,Reading,33.850404248961404,,21.579360360034702,,
2008-06-30,Watford,25.36785714285714,,19.841214867589546,,
2008-07-31,Hammersmith and Fulham,48.74673255610097,,16.483088954056694,,
2008-07-31,Oxford,44.34098155467721,47.20698924731183,23.892473118279575,,
2008-07-31,Reading,34.452264508924536,,20.700819813147316,,
2008-07-31,Watford,22.895775099141158,,16.190948252308704,,
2008-08-31,Hammersmith and Fulham,48.46033123087467,,14.338306982872199,,
2008-08-31,Oxford,39.027492314448835,39.23908793403884,20.18362749919552,,
2008-08-31,Reading,29.876810975757788,,23.742369590333904,,
2008-08-31,Watford,18.298503973819543,,13.849230514006521,,
2008-09-30,Hammersmith and Fulham,53.48585375281111,,22.13592948717949,,
2008-09-30,Oxford,53.45483640755379,27.175000000000004,26.54285714285714,,
2008-09-30,Reading,45.097576467413425,,29.07225754257225,,
2008-09-30,Watford,30.774687592428272,,21.671352343308865,,
2008-10-31,Hammersmith and Fulham,62.78557942222136,,21.94906625446538,,
2008-10-31,Oxford,51.590521271622244,29.123411534701855,22.38990182328191,,
2008-10-31,Reading,43.420283454662844,,21.918825885504585,,
2008-10-31,Watford,36.19694616977226,,16.2730449657869,,
2008-11-30,Hammersmith and Fulham,40.767254631917,,17.10897535133948,,
2008-11-30,Oxford,55.09317632850241,28.64396135265701,22.802777777777774,,
2008-11-30,Reading,43.66884149485801,,21.267587172407584,,
2008-11-30,Watford,35.975181159420295,,17.309107378129116,,
2008-12-31,Hammersmith and Fulham,56.328339145256926,,22.07177313102979,,
2008-12-31,Oxford,67.96150567250312,28.392930001275026,24.179130009775164,,
2008-12-31,Reading,49.96228469013897,,25.111499242208964,,
2008-12-31,Watford,41.579301075268816,,21.62761075997401,,
2009-01-31,Hammersmith and Fulham,50.33713471889952,,20.22278196785961,,
2009-01-31,Oxford,51.08537376048818,31.34143170838823,25.401823281907433,,
2009-01-31,Reading,56.5887629759552,,29.908343684208916,,
2009-01-31,Watford,49.596774193548384,,26.580645161290324,,
2009-02-28,Oxford,69.61458333333334,32.164172783737996,22.693939393939395,,
2009-02-28,Reading,52.19731662726141,,24.13531382575913,,
2009-02-28,Watford,53.06499391912436,,24.882549407114624,,
2009-03-31,Oxford,63.35431276297335,54.40819485174324,31.26144467448815,,
2009-03-31,Reading,47.36805131205531,,26.03435912159904,,
2009-03-31,Watford,45.17782842449743,,27.314068100358423,,
2009-04-30,Oxford,54.6199275362319,58.063095238095244,26.034129336846732,,
2009-04-30,Reading,46.51444285084843,,28.347459088817782,,
2009-04-30,Watford,41.74785353535354,,29.49662698412698,,
2009-05-31,Oxford,44.941444600280505,64.08064516129032,23.627666921671125,,
2009-05-31,Reading,33.52928036063653,,23.287213845686747,,
2009-05-31,Watford,26.82883356708742,,20.523093841642225,,
2009-06-30,Oxford,58.86668313570489,58.48174603174603,27.33596837944664,,
2009-06-30,Reading,44.287295771641716,,23.015068669348082,,
2009-06-30,Watford,35.13876009256444,,20.208845029239757,,
2009-07-31,Oxford,45.466908212560384,47.97726574500768,22.305001275022317,,
2009-07-31,Reading,28.766941148370094,,21.8956767715468,,
2009-07-31,Watford,23.793426197458462,,15.672200111716238,,
2009-08-31,Oxford,,45.76344086021506,22.987034996326724,,
2009-08-31,Reading,33.42664074307704,,23.00756259024529,,
2009-08-31,Watford,29.434139784946233,,16.689760508308897,,
2009-09-30,Oxford,60.04931561996779,42.0548309178744,28.9990110734676,,
2009-09-30,Reading,40.350308373590984,,24.92178634974316,,
2009-09-30,Watford,33.55573671497584,,20.20916666666666,,
2009-10-31,Oxford,61.22802711547453,28.21935483870968,33.241866420162346,,
2009-10-31,Reading,49.60382612090399,,27.493756140279555,,
2009-10-31,Watford,48.28500467508182,,22.90475583322708,,
2009-11-30,Oxford,36.94196859903382,49.40821256038647,18.755555555555556,,
2009-11-30,Reading,42.118778185185185,,22.86235378030081,,
2009-11-30,Watford,36.93888888888888,,18.5559146961607,,
2009-12-31,Oxford,57.004374540840175,44.233333333333334,18.630153215181263,,
2009-12-31,Reading,57.020267665754325,,23.043490720699054,,
2009-12-31,Watford,47.6236559139785,,19.333717357910906,,
2010-01-31,Oxford,66.75388031790557,,25.20173509286413,,
2010-01-31,Reading,54.569261507534264,,27.586096093194794,,
2010-01-31,Watford,50.94232649071357,,27.609831029185866,,
2010-02-28,Oxford,65.74853801169591,,26.06630024737168,,
2010-02-28,Reading,55.98390469260036,,24.53288151311249,,
2010-02-28,Watford,47.11500850340136,,20.81891704310183,,
2010-03-31,Oxford,73.29468599033815,51.266650062008026,26.83160522273426,,
2010-03-31,Reading,48.57571260497684,,26.238094712984235,,
2010-03-31,Watford,42.536757830762035,,22.704178885630498,,
2010-04-30,Oxford,68.76721014492753,57.26544391281234,35.44616776741777,,
2010-04-30,Reading,47.58009394556453,,28.474598248994536,,
2010-04-30,Watford,45.00694444444444,,29.034595959595958,,
2010-05-31,Oxford,54.91243253006927,61.69546850998465,24.32988084692797,,
2010-05-31,Reading,43.6702737101238,,23.644495238865854,,
2010-05-31,Watford,34.79185867895545,,22.754382889200564,,
2010-06-30,Oxford,53.593871246195086,59.24616820377692,23.413482219928998,,
2010-06-30,Reading,45.82243146752353,,25.63710007723031,,
2010-06-30,Watford,34.5824494949495,,21.684411663216007,,
2010-07-31,Oxford,40.72206638616175,53.17187148989393,18.094220430107526,,
2010-07-31,Reading,29.367701268356154,,22.24563020587509,,
2010-07-31,Watford,27.399521158286937,,16.244214586255264,,
2010-08-31,Oxford,48.04280449907874,44.761093301275615,15.505171809256664,,
2010-08-31,Reading,31.14231131635682,,21.118396931911516,,
2010-08-31,Watford,26.35580737246235,,14.919786096256685,,
2010-09-30,Oxford,55.55018115942029,46.8395790200138,19.48723429951691,,
2010-09-30,Reading,39.64182819708256,,25.14967582020731,,
2010-09-30,Watford,32.322767575839414,,21.25438392192515,,
2010-10-31,Oxford,60.46750818139318,44.60444364594562,22.447170740666532,,
2010-10-31,Reading,50.922994332702906,,27.529525737409767,,
2010-10-31,Watford,37.27431112365895,,22.87585554542076,,
2010-11-30,Oxford,64.3596618357488,,23.42832321663843,,
2010-11-30,Reading,54.81292137572499,,27.84685317634593,,
2010-11-30,Watford,39.345833333333324,,27.316968599033817,,
2010-12-31,Oxford,70.90411604524509,28.246959109730845,23.319124590930343,,
2010-12-31,Reading,61.78251592547712,,26.631670862003688,,
2010-12-31,Watford,47.81849829693448,,25.400868431864225,,
2011-01-31,Oxford,60.506109481915935,32.93333333333333,23.151024985590755,,
2011-01-31,Reading,54.04458469670406,,27.064531408023303,,
2011-01-31,Watford,40.920515873015866,,21.46831797235024,,
2011-02-28,Oxford,54.756133876475495,43.477004517221914,24.114947552447553,,
2011-02-28,Reading,49.7798524643955,,33.52249822195151,,
2011-02-28,Watford,45.608436853002054,,30.226978637304722,,
2011-03-31,Oxford,66.46091555709368,42.0321709379914,38.491728701406124,,
2011-03-31,Reading,60.28187578656817,,47.3364133496124,,
2011-03-31,Watford,53.08579458176232,,41.66053972908812,,
2011-04-30,Oxford,58.84420289855072,45.54444444444445,32.2242997893284,,
2011-04-30,Reading,54.46144583718429,,40.006560848369126,,
2011-04-30,Watford,43.798731884057965,,36.041934092477554,,
2011-05-31,Oxford,43.50753856942496,53.036231884057976,20.929389264312125,,
2011-05-31,Reading,34.912728870985454,,26.66293714568273,,
2011-05-31,Watford,30.822580645161285,,21.354546517064048,,
2011-06-30,Oxford,45.17376639061422,42.92846947738253,18.064002415458944,,
2011-06-30,Reading,33.857356991673115,,20.969906416672952,,
2011-06-30,Watford,26.776734738691257,,19.20368357487922,,
2011-07-31,Oxford,54.84266012155213,41.244071146245055,20.44127387144568,,
2011-07-31,Reading,33.56922062583463,,21.844005829129785,,
2011-07-31,Watford,30.091806919121076,,20.018817204301076,,
2011-08-31,Oxford,48.78021271622253,31.69614852188485,15.955388031790559,,
2011-08-31,Reading,37.86124104654156,,23.631039653547948,,
2011-08-31,Watford,31.643888888888892,,16.818792270531404,,
2011-09-30,Oxford,47.490244839701354,32.6425340360123,20.967125286041192,,
2011-09-30,Reading,41.62208756607865,,29.329171809380444,,
2011-09-30,Watford,34.28055555555555,,21.133255693581777,,
2011-10-31,Hammersmith and Fulham,73.93891304347827,,32.7,,
2011-10-31,Oxford,54.03473752754959,35.49682306940371,20.237604126822216,,
2011-10-31,Reading,45.30440790100398,,25.715377252082888,,
2011-10-31,Watford,40.52822580645161,,21.153146117557053,,
2011-11-30,Hammersmith and Fulham,82.34138352272728,,38.93555555555555,,
2011-11-30,Oxford,46.55305675805675,22.604629629629624,26.033115271068166,,
2011-11-30,Reading,57.49786969409655,,38.17983576940614,,
2011-11-30,Watford,46.52651515151514,,29.815096618357483,,
2011-12-31,Hammersmith and Fulham,94.66665766636523,,26.681586021505375,,
2011-12-31,Oxford,49.6866263296923,39.66129032258064,14.35103021978022,,
2011-12-31,Reading,41.96357275553934,,18.794143133561125,,
2011-12-31,Watford,38.490591397849485,,15.256895745675548,,
2012-01-31,Hammersmith and Fulham,86.8064286283492,,31.159755504352276,,
2012-01-31,Oxford,58.48687789536318,34.93305111342195,20.098370627735985,,
2012-01-31,Reading,48.16203247370267,,27.88646515342127,,
2012-01-31,Watford,44.06632772323516,,23.4160504058821,,
2012-02-29,Hammersmith and Fulham,87.01658756559219,,40.33678160919539,,
2012-02-29,Oxford,67.16310594702648,28.594756193331904,29.56364942528735,,
2012-02-29,Reading,51.645669031544834,,35.01797350309807,,
2012-02-29,Watford,50.751436781609215,,30.8826211894053,,
2012-03-31,Hammersmith and Fulham,92.83878747370267,,49.830673986751066,,
2012-03-31,Oxford,72.27968676951845,28.526531089294064,37.06237090399082,,
2012-03-31,Reading,62.09112353908913,,43.887440732364496,,
2012-03-31,Watford,54.291725105189336,,38.11681860682561,,
2012-04-30,Hammersmith and Fulham,87.17084918478261,,28.43078623188406,,
2012-04-30,Oxford,53.38403601229688,49.10833333333334,17.02720410628019,,
2012-04-30,Reading,39.07938821444256,,24.153065572214583,,
2012-04-30,Watford,35.59583333333333,,17.939673913043478,,
2012-05-31,Hammersmith and Fulham,91.15447534128097,,42.73363721365125,,
2012-05-31,Oxford,67.00414281059442,52.20698924731183,23.228763440860213,,
2012-05-31,Reading,46.34530939902431,,31.194011669489925,,
2012-05-31,Watford,32.50946704067321,,25.11231884057971,,
2012-06-30,Hammersmith and Fulham,78.93440587944662,,39.49301810676423,,
2012-06-30,Oxford,40.201992753623195,44.577777777777776,14.737699275362319,,
2012-06-30,Reading,35.244407257003466,,24.477773925087586,,
2012-06-30,Watford,26.54444444444444,,16.32663043478261,,
2012-07-31,Hammersmith and Fulham,100.43884702021975,,50.57633685457055,,
2012-07-31,Oxford,43.06257627365622,37.79032258064515,16.4674853372434,,
2012-07-31,Reading,32.64805303619741,,22.386651577922915,,
2012-07-31,Watford,27.254224270353298,,15.498188405797098,,
2012-08-31,Hammersmith and Fulham,97.61329812412342,,41.254937825995285,,
2012-08-31,Oxford,44.48842917251052,33.43273039490519,18.659858578775125,,
2012-08-31,Reading,38.528036749092756,,26.09817588005792,,
2012-08-31,Watford,27.443319945599047,,17.24818153067679,,
2012-09-30,Hammersmith and Fulham,107.40918752777776,,47.14548395445135,,
2012-09-30,Oxford,50.830615942028984,31.577777777777786,17.63626811594203,,
2012-09-30,Reading,40.262757199921055,,23.293810984203173,,
2012-09-30,Watford,37.52916666666667,,17.397870004391745,,
2012-10-31,Hammersmith and Fulham,83.50577853260869,,26.362310299564857,,
2012-10-31,Oxford,63.26771739130435,27.606349206349204,17.00248948106592,,
2012-10-31,Reading,49.224129572383696,,27.9651127553538,,
2012-10-31,Watford,36.90884652981427,,19.22105734767025,,
2012-11-30,Hammersmith and Fulham,94.04020865683229,,29.9096492704826,,
2012-11-30,Oxford,73.225422705314,27.540686366773322,18.666944444444447,,
2012-11-30,Reading,58.32823194533674,,29.75887446158192,,
2012-11-30,Watford,47.10911835748792,,22.064924749163875,,
2012-12-31,Hammersmith and Fulham,97.56988911290324,,25.276604811738054,,
2012-12-31,Oxford,61.488436002987186,25.304937091893613,15.988319308087895,,
2012-12-31,Reading,52.918108315904355,,23.285649063094723,,
2012-12-31,Watford,42.634408602150536,,18.30610098176718,,
2013-01-31,Hammersmith and Fulham,86.60488911290322,,26.357417683702003,,
2013-01-31,Oxford,57.740793072416714,28.323619474747478,21.674801309022907,,
2013-01-31,Reading,55.6002842375843,,28.585131150211794,,
2013-01-31,Watford,46.56720430107527,,24.413633176080584,,
2013-02-28,Hammersmith and Fulham,71.7603137131211,,26.41264880952381,,
2013-02-28,Oxford,68.38587228260872,33.96550729166667,26.54360119047619,,
2013-02-28,Reading,59.921191953106344,,34.19437557697651,,
2013-02-28,Watford,43.47036749482402,,26.017857142857146,,
2013-03-31,Hammersmith and Fulham,65.93136580788602,,25.279941674734808,,
2013-03-31,Oxford,79.25139204545454,42.23158709677419,34.88538011695907,,
2013-03-31,Reading,68.9146235825331,,41.39424747037903,,
2013-03-31,Watford,41.98135811126695,,30.890518084066475,,
2013-04-30,Hammersmith and Fulham,76.07842897727274,,27.45728507905139,,
2013-04-30,Oxford,45.136640625000005,57.174274221014464,24.51777777777778,,
2013-04-30,Reading,45.84725115596574,,23.224088020473886,,
2013-04-30,Watford,32.29685990338164,,24.84521796641362,,
2013-05-31,Hammersmith and Fulham,93.26394766830296,,26.725483870967746,,
2013-05-31,Oxford,57.792998330578286,48.40668782141189,17.835967830478705,,
2013-05-31,Reading,44.695860745285955,,17.44578219077167,,
2013-05-31,Watford,33.943606825619455,,19.843991912715616,,
2013-06-30,Hammersmith and Fulham,74.851796875,,26.75475131752306,,
2013-06-30,Oxford,50.07627833850931,38.21390491013072,19.888471477194305,,
2013-06-30,Reading,39.421089966264084,,20.39787532940311,,
2013-06-30,Watford,28.800543478260874,,19.748479358805447,,
2013-07-31,Hammersmith and Fulham,76.09500000000001,,,,
2013-07-31,Oxford,58.78243995441794,46.60808535530621,22.803471248246844,,
2013-07-31,Reading,45.479425641590666,,18.479601258139535,,
2013-07-31,Watford,33.629149135109856,,23.47435611373199,,
